N,종목명,현재가,전일비,등락률,액면가,매출액,자산총계,영업이익
1350.0,QV 블룸버그 -2X WTI원유선물 ETN,16900.0,480.0,-2.76%,0.0,,,
1351.0,대신 인버스 2X 코스닥 150 선물 ETN,16860.0,380.0,+2.31%,0.0
1352.0,하나 S&P 인버스 2X WTI원유 선물 ETN,16855.0,530.0,-3.05%,0.0
1353.0,미래에셋 코스피200 선물 ETN,8415.0,15.0,+0.18%,0.0
1354.0,KB S&P 레버리지 WTI원유 선물 ETN(H),16830.0,545.0,+3.35%,0.0
1355.0,KODEX 배당성장,12940.0,135.0,+1.05%,0.0
1356.0,하나 인버스 2X 코스닥150 선물 ETN,16815.0,420.0,+2.56%,0.0
1357.0,메리츠 블룸버그 레버리지 WTI선물 ETN(H),16780.0,460.0,+2.82%,0.0
1358.0,LX홀딩스1우,11450.0,0.0,0.00%,1000.0
1359.0,TIGER 200 에너지화학,16700.0,5.0,-0.03%,0.0
1360.0,ARIRANG 미국다우존스고배당주(합성 H),16210.0,5.0,-0.03%,0.0
1361.0,메리츠 미국채10년 ETN(H),8315.0,45.0,-0.54%,0.0
1362.0,TIGER 일본엔선물,9230.0,85.0,+0.93%,0.0
1363.0,KODEX 기계장비,5765.0,0.0,0.00%,0.0
1364.0,KODEX 글로벌4차산업로보틱스(합성),15130.0,390.0,+2.65%,0.0
1365.0,신한 코스피 200 ETN,8290.0,45.0,+0.55%,0.0
1366.0,KODEX 3대농산물선물(H),12815.0,10.0,-0.08%,0.0
1367.0,TIGER MSCI KOREA ESG리더스,8850.0,10.0,+0.11%,0.0
1368.0,TRUE 레버리지 구리 선물 ETN,16290.0,400.0,+2.52%,0.0
1369.0,대한제당우,2510.0,15.0,+0.60%,500.0
1370.0,HANARO Fn K-POP&미디어,6665.0,65.0,-0.97%,0.0
1371.0,삼성 인버스 2X 코스피200 선물 ETN,15920.0,95.0,+0.60%,0.0
1372.0,메리츠 블룸버그 인버스 2X WTI선물 ETN(H),15915.0,380.0,-2.33%,0.0
1373.0,TRUE 인버스 2X 플래티넘 선물 ETN,15885.0,360.0,+2.32%,0.0
1374.0,신한 인버스 2X 코스피 200 선물 ETN,15770.0,160.0,-1.00%,0.0
1375.0,TIGER 유로스탁스배당30,11200.0,50.0,+0.45%,0.0
1376.0,KODEX 필수소비재,7120.0,135.0,+1.93%,0.0
1377.0,신한 인버스 2X 구리 선물 ETN,3130.0,70.0,-2.19%,0.0
1378.0,KODEX MSCI KOREA ESG유니버설,9725.0,0.0,0.00%,0.0
1379.0,미래에셋 코스닥150 선물 ETN,7730.0,30.0,+0.39%,0.0
1380.0,한화우,32100.0,750.0,-2.28%,5000.0
1381.0,HANARO Fn K-게임,5215.0,190.0,-3.52%,0.0
1382.0,삼성 인버스 2X 은 선물 ETN(H),1530.0,35.0,+2.34%,0.0
1383.0,TIGER 200 철강소재,8485.0,290.0,+3.54%,0.0
1384.0,메리츠 인버스 2X KRX300 선물 ETN,15240.0,0.0,0.00%,0.0
1385.0,KODEX 보험,6340.0,10.0,-0.16%,0.0
1386.0,TRUE 레버리지 은 선물 ETN,15205.0,455.0,-2.91%,0.0
1387.0,마이티 다이나믹퀀트액티브,10860.0,10.0,-0.09%,0.0
1388.0,KODEX 다우존스미국리츠(H),12065.0,215.0,-1.75%,0.0
1389.0,메리츠 미국레버리지 인플레이션국채ETN(H),7535.0,85.0,-1.12%,0.0
1390.0,미래에셋 레버리지 은 선물 ETN,15010.0,495.0,-3.19%,0.0
1391.0,FOCUS KRX300,14945.0,5.0,-0.03%,0.0
1392.0,QV S&P500 VIX S/T 선물 ETN C,7465.0,160.0,-2.10%,0.0
1393.0,KODEX 200가치저변동,9290.0,25.0,+0.27%,0.0
1394.0,메리츠 레버리지 구리 선물 ETN(H),14860.0,575.0,+4.03%,0.0
1395.0,하나 블룸버그 2X 천연가스 선물 ETN(H),14830.0,515.0,-3.36%,0.0
1396.0,메리츠 블룸버그 2X 천연가스 선물 ETN(H),14825.0,775.0,-4.97%,0.0
1397.0,ACE 미국달러단기채권액티브,9795.0,20.0,-0.20%,0.0
1398.0,미래에셋 인버스 미디어엔터 Core5 ETN,14670.0,175.0,+1.21%,0.0
1399.0,ACE 코스닥150,10465.0,60.0,-0.57%,0.0
1400.0,삼성 인버스 HSCEI ETN(H),14630.0,990.0,-6.34%,0.0
1401.0,신한 코스닥 150 ETN,7315.0,45.0,+0.62%,0.0
1402.0,KODEX Fn시스템반도체,7275.0,90.0,-1.22%,0.0
1403.0,TIGER 글로벌자원생산기업(합성 H),16140.0,275.0,+1.73%,0.0
1404.0,KBSTAR 국채선물10년인버스,54580.0,70.0,+0.13%,0.0
1405.0,삼성 인버스 2X 구리 선물 ETN(H),2900.0,55.0,-1.86%,0.0
1406.0,삼성 인버스 항셍테크 ETN(H),14465.0,430.0,-2.89%,0.0
1407.0,삼성 인버스 2X 항셍테크 ETN(H),14460.0,930.0,-6.04%,0.0
1408.0,하나 레버리지 구리 선물 ETN(H),14425.0,235.0,+1.66%,0.0
1409.0,삼성 레버리지 구리 선물 ETN(H),14400.0,185.0,+1.30%,0.0
1410.0,TIGER KRX2차전지K-뉴딜레버리지,8975.0,275.0,-2.97%,0.0
1411.0,대신 인버스 철광석 선물 ETN(H),1305.0,20.0,-1.51%,0.0
1412.0,SOL 유럽탄소배출권선물S&P(H),11945.0,320.0,+2.75%,0.0
1413.0,TIGER 코스닥150선물인버스,5305.0,70.0,+1.34%,0.0
1414.0,티와이홀딩스우,11400.0,50.0,-0.44%,500.0
1415.0,ACE 미국다우존스리츠(합성 H),79485.0,515.0,-0.64%,0.0
1416.0,QV 인버스 레버리지 WTI원유 선물 ETN(H),95.0,5.0,-5.00%,0.0
1417.0,신한 FnGuide 폐기물처리 ETN,7115.0,0.0,0.00%,0.0
1418.0,TRUE 인버스 베트남 VN30 선물 ETN(H),14210.0,330.0,+2.38%,0.0
1419.0,메리츠 인버스 국채30년 ETN,14210.0,20.0,+0.14%,0.0
1420.0,메리츠 인버스 2X 미국채10년 ETN(H),14205.0,160.0,+1.14%,0.0
1421.0,TIGER K게임,9145.0,375.0,-3.94%,0.0
1422.0,ARIRANG ESG성장주액티브,7650.0,5.0,-0.07%,0.0
1423.0,TIGER 단기선진하이일드(합성 H),11785.0,5.0,+0.04%,0.0
1424.0,QV 미국 IT TOP5 ETN(H),20185.0,0.0,0.00%,0.0
1425.0,ARIRANG 코스피50,22410.0,60.0,-0.27%,0.0
1426.0,메리츠 인버스 2X 미국채30년 ETN(H),14095.0,75.0,+0.53%,0.0
1427.0,TRUE FTSE100 ETN,14065.0,105.0,-0.74%,0.0
1428.0,QV 레버리지 구리 선물 ETN(H),14065.0,0.0,0.00%,0.0
1429.0,대신 S&P 2X 천연가스 선물 ETN,14015.0,0.0,0.00%,0.0
1430.0,ARIRANG 우주항공&UAM iSelect,9650.0,85.0,-0.87%,0.0
1431.0,KBSTAR 채권혼합,58020.0,140.0,+0.24%,0.0
1432.0,KBSTAR 글로벌클린에너지S&P,9945.0,75.0,-0.75%,0.0
1433.0,TIMEFOLIO 탄소중립액티브,9185.0,35.0,+0.38%,0.0
1434.0,KODEX 운송,4890.0,65.0,+1.35%,0.0
1435.0,FOCUS ESG리더스,9780.0,100.0,+1.03%,0.0
1436.0,ACE 원자력테마딥서치,11360.0,130.0,+1.16%,0.0
1437.0,QV 레버리지 은 선물 ETN(H),13590.0,0.0,0.00%,0.0
1438.0,KODEX 미국클린에너지나스닥,10435.0,10.0,-0.10%,0.0
1439.0,한진칼우,25200.0,150.0,+0.60%,2500.0
1440.0,신한 인버스 금 선물 ETN(H),6720.0,0.0,0.00%,0.0
1441.0,신한 인버스 WTI원유 선물 ETN(H),2680.0,40.0,-1.47%,0.0
1442.0,KBSTAR V&S셀렉트밸류채권혼합,11120.0,10.0,+0.09%,0.0
1443.0,메리츠 레버리지 은 선물 ETN(H),13290.0,525.0,-3.80%,0.0
1444.0,ARIRANG 고배당저변동50,10990.0,90.0,+0.83%,0.0
1445.0,에셋플러스 코리아플랫폼액티브,5950.0,35.0,+0.59%,0.0
1446.0,신한 USD K200 선물 바이셀 ETN,6540.0,0.0,0.00%,0.0
1447.0,KODEX 미국S&P산업재(합성),22770.0,195.0,-0.85%,0.0
1448.0,ACE 일본Nikkei225(H),18665.0,175.0,-0.93%,0.0
1449.0,TRUE 인버스 은 선물 ETN,13045.0,0.0,0.00%,0.0
1450.0,KBSTAR 헬스케어채권혼합,10860.0,5.0,+0.05%,0.0
1451.0,미래에셋 인버스 2X 옥수수 선물 ETN,13020.0,65.0,+0.50%,0.0
1452.0,TRUE 인버스 HSCEI ETN(H) B,12915.0,425.0,-3.19%,0.0
1453.0,ACE 글로벌메타버스테크액티브,6450.0,140.0,+2.22%,0.0
1454.0,삼성 S&P500 VIX S/T 선물 ETN(H) C,6420.0,115.0,-1.76%,0.0
1455.0,메리츠 S&P 유럽탄소배출권 선물 ETN(H),12830.0,450.0,+3.63%,0.0
1456.0,메리츠 S&P 유럽탄소배출권 선물 ETN,12780.0,335.0,+2.69%,0.0
1457.0,넥센우,3545.0,50.0,+1.43%,500.0
1458.0,KODEX 최소변동성,10625.0,40.0,+0.38%,0.0
1459.0,TRUE S&P 유럽탄소배출권 선물 ETN(H),12710.0,380.0,+3.08%,0.0
1460.0,TIGER LG그룹+펀더멘털,9310.0,35.0,-0.37%,0.0
1461.0,KODEX 구리선물(H),6975.0,55.0,+0.79%,0.0
1462.0,VITA MZ소비액티브,7385.0,5.0,-0.07%,0.0
1463.0,TIGER 배당성장,16015.0,145.0,+0.91%,0.0
1464.0,KODEX 미국S&P바이오(합성),24205.0,215.0,+0.90%,0.0
1465.0,KB 레버리지 KOSPI 200 선물 ETN,24755.0,10.0,-0.04%,0.0
1466.0,KBSTAR 글로벌메타버스Moorgate,7070.0,90.0,+1.29%,0.0
1467.0,TIGER 로우볼,11455.0,80.0,+0.70%,0.0
1468.0,대신 철광석 선물 ETN(H) B,12365.0,675.0,+5.77%,0.0
1469.0,신한 인버스 옥수수 선물 ETN(H),6160.0,15.0,-0.24%,0.0
1470.0,신한 인버스 콩 선물 ETN(H),6140.0,10.0,+0.16%,0.0
1471.0,TRUE 인버스 플래티넘 선물 ETN,12280.0,175.0,+1.45%,0.0
1472.0,미래에셋 S&P 유럽탄소배출권 선물 ETN,12280.0,0.0,0.00%,0.0
1473.0,메리츠 인버스 2X 대표 농산물 선물 ETN(H),12130.0,30.0,-0.25%,0.0
1474.0,KODEX 코스닥150롱코스피200숏선물,8080.0,90.0,-1.10%,0.0
1475.0,KOSEF 고배당,8305.0,110.0,+1.34%,0.0
1476.0,BNK 주주가치액티브,10905.0,45.0,+0.41%,0.0
1477.0,TRUE 인버스 금 선물 ETN,11985.0,0.0,0.00%,0.0
1478.0,메리츠 인버스 미국채30년 ETN(H),11980.0,0.0,0.00%,0.0
1479.0,메리츠 인버스 미국채10년 ETN(H),11965.0,0.0,0.00%,0.0
1480.0,신한 달러인덱스 선물 ETN(H),11930.0,145.0,-1.20%,0.0
1481.0,메리츠 인버스 2X 국채10년 ETN,11895.0,35.0,+0.30%,0.0
1482.0,삼성 인버스 코스닥 150 선물 ETN,11860.0,75.0,+0.64%,0.0
1483.0,하나 인버스 코스닥150 선물 ETN,11800.0,45.0,+0.38%,0.0
1484.0,대신 S&P 인버스 WTI원유 선물 ETN,11790.0,185.0,-1.54%,0.0
1485.0,KODEX KRX300레버리지,11775.0,65.0,-0.55%,0.0
1486.0,메리츠 대표 농산물 선물 ETN(H),11710.0,55.0,+0.47%,0.0
1487.0,ARIRANG 고배당주채권혼합,10610.0,5.0,+0.05%,0.0
1488.0,ARIRANG 200선물인버스2X,5830.0,25.0,+0.43%,0.0
1489.0,하나 인버스 2X 옥수수 선물 ETN(H),11590.0,80.0,+0.70%,0.0
1490.0,TIMEFOLIO Korea플러스배당액티브,10150.0,45.0,-0.44%,0.0
1491.0,삼성 인버스 코스피 200 선물 ETN,11560.0,25.0,-0.22%,0.0
1492.0,KBSTAR 차이나HSCEI(H),7175.0,220.0,+3.16%,0.0
1493.0,삼양사우,30950.0,0.0,0.00%,5000.0
1494.0,KODEX TDF2050액티브,10390.0,60.0,+0.58%,0.0
1495.0,신한 인버스 구리 선물 ETN(H),5675.0,40.0,-0.70%,0.0
1496.0,신한 인버스 2X 미국달러 선물 ETN,5660.0,20.0,+0.35%,0.0
1497.0,ARIRANG 200선물레버리지,28300.0,140.0,-0.49%,0.0
1498.0,KB 레버리지 KOSDAQ 150 선물 ETN,22600.0,495.0,-2.14%,0.0
1499.0,KOSEF 미국달러선물인버스,9030.0,20.0,+0.22%,0.0
1500.0,ACE 스마트밸류,12420.0,35.0,+0.28%,0.0
1501.0,HANARO 글로벌탄소배출권선물ICE(합성),11155.0,215.0,+1.97%,0.0
1502.0,KODEX Fn K-뉴딜디지털플러스,9270.0,90.0,-0.96%,0.0
1503.0,TRUE 유로스탁스50 양매도 5% OTM ETN(H),11110.0,0.0,0.00%,0.0
1504.0,신한 인버스 2X 은 선물 ETN(H),2215.0,60.0,+2.78%,0.0
1505.0,DB하이텍1우,98600.0,0.0,0.00%,5000.0
1506.0,TRUE 금 선물 ETN,11055.0,80.0,-0.72%,0.0
1507.0,메리츠 인버스 국채10년 ETN,11030.0,15.0,+0.14%,0.0
1508.0,KBSTAR 배터리 리사이클링iSelect,11020.0,70.0,+0.64%,0.0
1509.0,KOSEF 국고채10년레버리지,99610.0,55.0,+0.06%,0.0
1510.0,SK증권우,2800.0,10.0,+0.36%,500.0
1511.0,KOSEF 코스닥150,5200.0,45.0,-0.86%,0.0
1512.0,TRUE S&P500 양매도 4% OTM ETN(H),10905.0,0.0,0.00%,0.0
1513.0,ARIRANG 우량회사채50 1년,108700.0,20.0,+0.02%,0.0
1514.0,파워 코스피100,24590.0,105.0,+0.43%,0.0
1515.0,에셋플러스 글로벌대장장이액티브,10575.0,55.0,+0.52%,0.0
1516.0,ACE 일본TOPIX레버리지(H),21525.0,130.0,-0.60%,0.0
1517.0,KBSTAR 중장기국공채액티브,97620.0,45.0,+0.05%,0.0
1518.0,SOL 차이나태양광CSI(합성),8910.0,140.0,-1.55%,0.0
1519.0,신한 FnGuide 메타버스 ETN,5340.0,45.0,-0.84%,0.0
1520.0,신한 레버리지 Russell 2000 ETN,10665.0,25.0,-0.23%,0.0
1521.0,KB KRX ESG Eco ETN,10655.0,45.0,+0.42%,0.0
1522.0,삼성 인버스 나스닥 100 ETN(H),10625.0,65.0,-0.61%,0.0
1523.0,KODEX 미국스마트모빌리티S&P,6615.0,205.0,+3.20%,0.0
1524.0,TIGER 일본TOPIX(합성 H),16495.0,20.0,+0.12%,0.0
1525.0,TIGER 은행,6495.0,45.0,+0.70%,0.0
1526.0,ACE 골드선물 레버리지(합성 H),14990.0,5.0,+0.03%,0.0
1527.0,메리츠 레버리지 국채5년 ETN,10470.0,10.0,+0.10%,0.0
1528.0,메리츠 인버스 구리 선물 ETN(H),10470.0,215.0,-2.01%,0.0
1529.0,삼성 인버스 은 선물 ETN(H),10450.0,0.0,0.00%,0.0
1530.0,삼성 인버스 구리 선물 ETN(H),10450.0,155.0,-1.46%,0.0
1531.0,TRUE 인버스 2X S&P500 선물 ETN(H),2090.0,10.0,-0.48%,0.0
1532.0,대신 알루미늄 선물 ETN(H),10445.0,225.0,+2.20%,0.0
1533.0,메리츠 인버스 은 선물 ETN(H),10430.0,0.0,0.00%,0.0
1534.0,TRUE 레버리지 유로스탁스50 ETN(H) B,10425.0,20.0,+0.19%,0.0
1535.0,하나 인버스 2X 콩 선물 ETN(H),10420.0,10.0,+0.10%,0.0
1536.0,KB 인버스 2X S&P 500 선물 ETN,10395.0,30.0,-0.29%,0.0
1537.0,SOL KRX300,14825.0,60.0,-0.40%,0.0
1538.0,성신양회우,14100.0,400.0,+2.92%,5000.0
1539.0,삼성 블룸버그 WTI원유 선물 ETN,10345.0,70.0,+0.68%,0.0
1540.0,TRUE 블룸버그 WTI원유 선물 ETN,10335.0,65.0,+0.63%,0.0
1541.0,KODEX KTOP30,17210.0,60.0,+0.35%,0.0
1542.0,KB 인버스 2X 구리 선물 ETN(H),20645.0,410.0,-1.95%,0.0
1543.0,KODEX 200동일가중,10285.0,115.0,+1.13%,0.0
1544.0,TIGER 유로스탁스레버리지(합성 H),7885.0,60.0,+0.77%,0.0
1545.0,WOORI AI ESG액티브,8195.0,35.0,-0.43%,0.0
1546.0,메리츠 국채5년 ETN,10240.0,0.0,0.00%,0.0
1547.0,KODEX 미국나스닥100선물인버스(H),12790.0,45.0,-0.35%,0.0
1548.0,미래에셋 인버스 천연가스 선물 ETN(H),10225.0,190.0,+1.89%,0.0
1549.0,메리츠 레버리지 국채3년 ETN,10225.0,0.0,0.00%,0.0
1550.0,KOSEF 200선물레버리지,14005.0,45.0,-0.32%,0.0
1551.0,HANARO 고배당,10755.0,140.0,+1.32%,0.0
1552.0,삼성 인버스 금 선물 ETN(H),10210.0,0.0,0.00%,0.0
1553.0,메리츠 인버스 천연가스 선물 ETN(H),10210.0,205.0,+2.05%,0.0
1554.0,KOSEF 물가채KIS,101610.0,80.0,+0.08%,0.0
1555.0,QV iSelect-WG 그린에너지 ESG ETN,10160.0,85.0,+0.84%,0.0
1556.0,TIGER MSCI KOREA ESG유니버설,9675.0,0.0,0.00%,0.0
1557.0,삼성 인버스 China A50 선물 ETN(H),10150.0,65.0,-0.64%,0.0
1558.0,ACE 글로벌브랜드TOP10블룸버그,10150.0,10.0,+0.10%,0.0
1559.0,메리츠 국채3년 ETN,10120.0,0.0,0.00%,0.0
1560.0,ACE 멕시코MSCI(합성),12640.0,45.0,-0.35%,0.0
1561.0,신한 인버스 Russell 2000 ETN,10080.0,30.0,-0.30%,0.0
1562.0,KB 인버스 2X 금 선물 ETN(H),20140.0,0.0,0.00%,0.0
1563.0,삼성 레버리지 항셍테크 ETN(H),1675.0,90.0,+5.68%,0.0
1564.0,TRUE 인버스 2X HSCEI ETN(H),10050.0,740.0,-6.86%,0.0
1565.0,SOL 차이나육성산업액티브(합성),7685.0,95.0,-1.22%,0.0
1566.0,TIMEFOLIO 미국S&P500액티브,9935.0,125.0,-1.24%,0.0
1567.0,일양약품우,22300.0,250.0,+1.13%,2500.0
1568.0,메리츠 인버스 국채3년 ETN,9895.0,0.0,0.00%,0.0
1569.0,KBSTAR 미국고정배당우선증권ICE TR,9870.0,35.0,-0.35%,0.0
1570.0,TRUE 구리 선물 ETN,9860.0,0.0,0.00%,0.0
1571.0,신한 인버스 은 선물 ETN(H),4915.0,60.0,+1.24%,0.0
1572.0,대신 인버스 알루미늄 선물 ETN(H),9830.0,470.0,-4.56%,0.0
1573.0,KBSTAR KRX300,15120.0,30.0,+0.20%,0.0
1574.0,메리츠 인버스 2X 국채3년 ETN,9800.0,0.0,0.00%,0.0
1575.0,메리츠 인버스 국채5년 ETN,9780.0,0.0,0.00%,0.0
1576.0,KOSEF 코스피100,24340.0,50.0,-0.21%,0.0
1577.0,KB S&P 유럽탄소배출권 선물 ETN(H),9730.0,340.0,+3.62%,0.0
1578.0,에셋플러스 코리아대장장이액티브,9730.0,15.0,-0.15%,0.0
1579.0,대신 인버스 밀 선물 ETN(H),9725.0,90.0,-0.92%,0.0
1580.0,TRUE 플래티넘 선물 ETN,9715.0,205.0,-2.07%,0.0
1581.0,KB 인버스 2X 은 선물 ETN(H),19420.0,0.0,0.00%,0.0
1582.0,TIMEFOLIO 미국나스닥100액티브,9705.0,5.0,+0.05%,0.0
1583.0,대덕1우,7980.0,30.0,-0.37%,500.0
1584.0,삼성 금 선물 ETN(H),9665.0,5.0,-0.05%,0.0
1585.0,KODEX TDF2030액티브,10170.0,35.0,+0.35%,0.0
1586.0,KOSEF Fn중소형,20090.0,175.0,+0.88%,0.0
1587.0,삼성 인버스 2X 금 선물 ETN(H),9625.0,35.0,-0.36%,0.0
1588.0,메리츠 금 선물 ETN(H),9585.0,0.0,0.00%,0.0
1589.0,메리츠 인버스 2X 국채5년 ETN,9570.0,0.0,0.00%,0.0
1590.0,태영건설우,7340.0,110.0,+1.52%,500.0
1591.0,삼성 FnGuide 웹 3.0 ETN,9525.0,235.0,+2.53%,0.0
1592.0,삼성 KRX 2차전지 K-뉴딜 ETN,9520.0,45.0,-0.47%,0.0
1593.0,TIGER 글로벌사이버보안INDXX,9500.0,150.0,+1.60%,0.0
1594.0,마이다스 KoreaStock액티브,18095.0,25.0,+0.14%,0.0
1595.0,KODEX 일본TOPIX100,15775.0,140.0,+0.90%,0.0
1596.0,대신 2X 알루미늄 선물 ETN(H),9405.0,465.0,+5.20%,0.0
1597.0,HANARO 탄소효율그린뉴딜,7800.0,30.0,-0.38%,0.0
1598.0,QV 블룸버그 -2X 천연가스 선물 ETN(H),18690.0,475.0,+2.61%,0.0
1599.0,코오롱글로벌우,29800.0,550.0,-1.81%,5000.0
1600.0,TIGER 차이나항셍테크레버리지(합성 H),6600.0,325.0,+5.18%,0.0
1601.0,KB FnGuide 언택트 ETN,9225.0,25.0,+0.27%,0.0
1602.0,KODEX MSCI Korea,15345.0,70.0,-0.45%,0.0
1603.0,메리츠 국채10년 ETN,9195.0,0.0,0.00%,0.0
1604.0,TRUE 은 선물 ETN,9190.0,185.0,-1.97%,0.0
1605.0,KODEX 혁신기술테마액티브,11470.0,10.0,+0.09%,0.0
1606.0,KB 레버리지 나스닥 100 ETN,9130.0,50.0,+0.55%,0.0
1607.0,KOSEF KRX100,5060.0,10.0,-0.20%,0.0
1608.0,KB 레버리지 금 선물 ETN(H),18015.0,195.0,+1.09%,0.0
1609.0,삼성 구리 선물 ETN(H),8995.0,325.0,+3.75%,0.0
1610.0,ACE 코스피,25345.0,15.0,-0.06%,0.0
1611.0,ARIRANG KRX300,14780.0,15.0,-0.10%,0.0
1612.0,SOL KEDI메가테크액티브,11060.0,45.0,-0.41%,0.0
1613.0,KODEX TSE일본리츠(H),12585.0,205.0,-1.60%,0.0
1614.0,메리츠 구리 선물 ETN(H),8805.0,0.0,0.00%,0.0
1615.0,TRUE FnGuide IoT ETN,8790.0,0.0,0.00%,0.0
1616.0,TIGER 미국나스닥넥스트100,10325.0,25.0,-0.24%,0.0
1617.0,삼성 은 선물 ETN(H),8765.0,0.0,0.00%,0.0
1618.0,TIGER 미국달러선물레버리지,12490.0,0.0,0.00%,0.0
1619.0,HANARO Fn친환경에너지,9710.0,0.0,0.00%,0.0
1620.0,태양금속우,2645.0,0.0,0.00%,500.0
1621.0,TREX 펀더멘탈 200,34700.0,110.0,+0.32%,0.0
1622.0,메리츠 은 선물 ETN(H),8665.0,10.0,-0.12%,0.0
1623.0,덕성우,6220.0,90.0,+1.47%,500.0
1624.0,ACE 레버리지,6175.0,30.0,-0.48%,0.0
1625.0,ACE 미국IT인터넷S&P(합성 H),10805.0,205.0,+1.93%,0.0
1626.0,미래에셋 인버스 에너지화학 Core5 ETN,4315.0,55.0,-1.26%,0.0
1627.0,대상홀딩스우,9410.0,100.0,+1.07%,1000.0
1628.0,TIGER 우선주,11010.0,75.0,+0.69%,0.0
1629.0,크라운제과우,11000.0,100.0,+0.92%,200.0
1630.0,ARIRANG 선진국MSCI(합성 H),10110.0,160.0,+1.61%,0.0
1631.0,KB 인버스 2X KOSDAQ 150 선물 ETN,16855.0,380.0,+2.31%,0.0
1632.0,TIGER 미국S&P500선물인버스(H),4010.0,0.0,0.00%,0.0
1633.0,TIGER S&P글로벌인프라(합성),12010.0,95.0,+0.80%,0.0
1634.0,KB 인버스 KOSDAQ150 선물 ETN,12005.0,85.0,+0.71%,0.0
1635.0,하나 KRX300 ETN,8390.0,45.0,+0.54%,0.0
1636.0,삼성 나스닥 100 ETN(H),8380.0,50.0,+0.60%,0.0
1637.0,삼성 KRX 리츠 TOP10 월배당 ETN,8375.0,20.0,-0.24%,0.0
1638.0,ARIRANG 국채선물10년,49830.0,10.0,+0.02%,0.0
1639.0,KODEX 콩선물(H),13945.0,35.0,-0.25%,0.0
1640.0,대신 S&P WTI원유 선물 ETN,8325.0,200.0,+2.46%,0.0
1641.0,신한 인버스 달러인덱스 선물 ETN(H),8310.0,75.0,+0.91%,0.0
1642.0,KBSTAR KRX300레버리지,11825.0,75.0,-0.63%,0.0
1643.0,HANARO Fn K-반도체,7870.0,75.0,-0.94%,0.0
1644.0,TREX 200,33055.0,90.0,-0.27%,0.0
1645.0,메리츠 레버리지 국채10년 ETN,8245.0,25.0,+0.30%,0.0
1646.0,TRUE 레버리지 베트남 VN30 선물 ETN(H),8230.0,435.0,-5.02%,0.0
1647.0,KOSEF 블루칩,8220.0,80.0,+0.98%,0.0
1648.0,메리츠 미국채30년 ETN(H),8215.0,25.0,-0.30%,0.0
1649.0,ACE 중장기국공채액티브,92765.0,65.0,-0.07%,0.0
1650.0,메리츠 천연가스 선물 ETN(H),8160.0,175.0,-2.10%,0.0
1651.0,미래에셋 천연가스 선물 ETN(H),8160.0,145.0,-1.75%,0.0
1652.0,ACE 싱가포르리츠,11635.0,10.0,-0.09%,0.0
1653.0,KB 인버스 KOSPI 200 선물 ETN,11630.0,40.0,-0.34%,0.0
1654.0,KBSTAR 글로벌농업경제MV,10115.0,75.0,-0.74%,0.0
1655.0,ACE 삼성그룹동일가중,16160.0,15.0,-0.09%,0.0
1656.0,신한 인버스 2X 다우존스지수 선물 ETN(H),2020.0,20.0,+1.00%,0.0
1657.0,대신 인버스 철광석 선물 ETN(H) B,8030.0,240.0,-2.90%,0.0
1658.0,HANARO 글로벌워터MSCI(합성),9985.0,5.0,+0.05%,0.0
1659.0,KBSTAR 중국MSCI China(H),7605.0,275.0,+3.75%,0.0
1660.0,KOSEF 차이나A50커넥트레버리지MSCI(합성H),10630.0,840.0,+8.58%,0.0
1661.0,KB 인버스 2X KOSPI 200 선물 ETN,15885.0,35.0,+0.22%,0.0
1662.0,KBSTAR 글로벌수소경제Indxx,9340.0,200.0,+2.19%,0.0
1663.0,SOL KRX기후변화솔루션,9920.0,45.0,+0.46%,0.0
1664.0,TIGER 이머징마켓MSCI레버리지(합성 H),6930.0,260.0,+3.90%,0.0
1665.0,삼성 알루미늄 선물 ETN,7855.0,0.0,0.00%,0.0
1666.0,메리츠 CSI 300 ETN,7840.0,0.0,0.00%,0.0
1667.0,삼성 코스피 양매도 5% OTM ETN,7835.0,0.0,0.00%,0.0
1668.0,신한 인버스 다우존스지수 선물 ETN(H),3900.0,25.0,+0.65%,0.0
1669.0,동원시스템즈우,29400.0,600.0,+2.08%,5000.0
1670.0,TIGER 코스닥150바이오테크,7180.0,130.0,-1.78%,0.0
1671.0,HANARO KAP초장기국고채,35850.0,150.0,-0.42%,0.0
1672.0,ACE 미국S&P500채권혼합액티브,9640.0,50.0,-0.52%,0.0
1673.0,KODEX TDF2040액티브,10280.0,20.0,+0.19%,0.0
1674.0,삼성 레버리지 KRX 2차전지 K-뉴딜 ETN,7705.0,170.0,-2.16%,0.0
1675.0,KB 레버리지 KRX 2차전지 K-뉴딜 ETN,7690.0,210.0,-2.66%,0.0
1676.0,KOSEF 200선물인버스2X,2885.0,10.0,+0.35%,0.0
1677.0,KBSTAR KQ고배당,11790.0,5.0,+0.04%,0.0
1678.0,ARIRANG 단기채권액티브,106365.0,65.0,+0.06%,0.0
1679.0,신한 인버스 2X Russell 2000 ETN,7645.0,55.0,+0.72%,0.0
1680.0,하나 코스닥150 선물 ETN,7640.0,65.0,+0.86%,0.0
1681.0,히어로즈 TDF2050액티브,10180.0,50.0,+0.49%,0.0
1682.0,히어로즈 TDF2040액티브,10175.0,30.0,+0.30%,0.0
1683.0,ACE 미국나스닥100채권혼합액티브,9510.0,25.0,+0.26%,0.0
1684.0,히어로즈 TDF2030액티브,10085.0,50.0,+0.50%,0.0
